group_id,a,b,data_type,k,n,N,sd_logN,mean_N,optimal_n,hypergeometric_n,prop_n,optimal_n_no_overdisp,propagule_pressure_optimal_n,propagule_pressure_fixed_n,propagule_pressure_prop_n,propagule_pressure_optimal_n_no_overdisp,propagule_pressure_hypergeometric_n
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,29988,1.0425923647315,80185.208,392.429037103448,600.812399396724,224.390513522145,277,8.08575600836344,5.25400758147198,13.5283461040871,11.2328408280047,5.24654925399476
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,59976,1.0425923647315,80185.208,571.847229189612,603.854859838818,448.78102704429,609,11.1572086018903,10.6152835904954,14.2661416906835,10.4521043928452,10.5448232976013
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,33159,1.0425923647315,80185.208,415.043484550469,601.39271444847,248.118081828758,324,8.4727349505096,5.8209212210816,13.7172878794308,10.7572590984719,5.8067954571276
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,187236,1.0425923647315,80185.208,1023.81057840897,605.934506190428,1401.02648358785,1162,18.8983251831386,33.3669170741665,13.3648028406314,16.447807372683,33.0293226243482
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,89964,1.0425923647315,80185.208,706.541577833053,604.873585966378,673.171540566435,806,13.4640029474299,15.9765595995189,14.1685222388438,11.7019952595736,15.8431398516766
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,168028,1.0425923647315,80185.208,969.980032402159,605.822222068714,1257.29922656059,1110,17.9762755435962,29.9328971468181,13.5183110311959,15.512541027685,29.6356184239726
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,16758,1.0425923647315,80185.208,280.173444748119,596.050101786455,125.394698732963,4,6.16630802961584,2.88873875396162,11.8763812742049,32.6169523985011,2.90914832764121
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,33516,1.0425923647315,80185.208,417.514868797072,601.451212248751,250.789397465927,329,8.51502926859295,5.88474593547474,13.7357010452708,10.7186259951067,5.86986967799254
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,182574,1.0425923647315,80185.208,1011.03065732029,605.909422414494,1366.14224409071,1150,18.6794213229113,32.5334413920914,13.4013452499198,16.2202098234018,32.2056319826685
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,172431,1.0425923647315,80185.208,982.601951070287,605.850167997337,1290.24545275233,1122,18.192473248693,30.7200686243335,13.4824446905435,15.7346181122433,30.4135483862599
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,48982,1.0425923647315,80185.208,513.408163605556,603.170191804457,366.516477702471,512,10.1565505332545,8.64976843632698,14.1815274607853,10.1849974665193,8.60239642867504
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,107762,1.0425923647315,80185.208,775.065897151409,605.210596292578,806.348223228404,894,14.6376755097865,19.1584987221213,14.0314910483958,12.5560217816345,18.9877178615725
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,52479,1.0425923647315,80185.208,532.702950093935,603.418964341455,392.683398663754,545,10.4869196245325,9.27496458823958,14.2215176073805,10.2443994308343,9.22024794899367
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,10150,1.0425923647315,80185.208,204.809780648148,589.114355025674,75.9491700763562,0,4.88042097894631,1.70735580519455,9.83868821014825,20.842652790468,1.7417841904706
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,168028,1.0425923647315,80185.208,969.980032402159,605.822222068714,1257.29922656059,1110,17.9762755435962,29.9328971468181,13.5183110311959,15.512541027685,29.6356184239726
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,174888,1.0425923647315,80185.208,989.569658393316,605.865151632923,1308.63038978461,1129,18.31182136397,31.1593328351568,13.4626019408665,15.8514686875312,30.8476555797863
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,119952,1.0425923647315,80185.208,818.51674917549,605.383809663173,897.56205408858,946,15.3819143432156,21.3378356085424,13.9282094752338,13.156604404892,21.1414670055571
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,14994,1.0425923647315,80185.208,261.92694810068,594.788691052716,112.195256761072,0,5.8546814200419,2.57336957696024,11.4629579483417,30.7896291566776,2.59750843189307
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,52479,1.0425923647315,80185.208,532.702950093935,603.418964341455,392.683398663754,545,10.4869196245325,9.27496458823958,14.2215176073805,10.2443994308343,9.22024794899367
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,16758,1.0425923647315,80185.208,280.173444748119,596.050101786455,125.394698732963,4,6.16630802961584,2.88873875396162,11.8763812742049,32.6169523985011,2.90914832764121
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,134064,1.0425923647315,80185.208,865.932925495713,605.545052304056,1003.15758986371,1000,16.1940833419584,23.8607890245534,13.806017540167,13.8536089101375,23.6347990701569
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,9814,1.0425923647315,80185.208,200.344753437351,588.51727207099,73.4349906531389,0,4.80436529365692,1.64728548576571,9.6895123569761,20.152689111887,1.68243214606917
FP02,0.17744770973679,86.2364206176247,fresh_produce,13,600,59976,1.0425923647315,80185.208,571.847229189612,603.854859838818,448.78102704429,609,11.1572086018903,10.6152835904954,14.2661416906835,10.4521043928452,10.5448232976013
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,29988,1.0425923647315,80185.208,392.429037103448,600.812399396724,224.390513522145,277,8.08575600836344,5.25400758147198,13.5283461040871,11.2328408280047,5.24654925399476
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,16667,1.0425923647315,80185.208,279.258325748365,595.991481683968,124.713775139175,1,6.15067556142605,2.87246970911631,11.8567767260409,33.7620424590928,2.89307152552908
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,14994,1.0425923647315,80185.208,261.92694810068,594.788691052716,112.195256761072,0,5.8546814200419,2.57336957696024,11.4629579483417,30.7896291566776,2.59750843189307
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,149940,1.0425923647315,80185.208,916.152723379128,605.690219702675,1121.95256761072,1054,17.054281611739,26.6991116175659,13.669470830084,14.6402576251673,26.4397983948911
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,29988,1.0425923647315,80185.208,392.429037103448,600.812399396724,224.390513522145,277,8.08575600836344,5.25400758147198,13.5283461040871,11.2328408280047,5.24654925399476
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,74970,1.0425923647315,80185.208,642.863988678951,604.465820322052,560.976283805362,717,12.3734009042594,13.2959215950072,14.2521679572819,11.0291649153953,13.1939794535619
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,75411,1.0425923647315,80185.208,644.830522875933,604.480121673891,564.276144298335,720,12.4070804911826,13.3747638892575,14.2504277057889,11.045637787114,13.2718958877202
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,83790,1.0425923647315,80185.208,681.074579939171,604.723313798465,626.973493664817,771,13.0278230918217,14.8727674800141,14.2081890102053,11.4218980209944,14.752308731954
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,335160,1.0425923647315,80185.208,1364.10232593849,606.368282125392,2507.89397465927,1446,24.7269782984246,59.8128752027108,12.4268842619428,23.172696195226,59.1648115625435
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,22491,1.0425923647315,80185.208,333.187855714408,598.795466320217,168.292885141609,141,7.07241315660261,3.91368857921611,12.8269856197449,14.6769159299253,3.92200740431762
FP02,0.17744770973679,86.2364206176247,fresh_produce,5,600,72261,1.0425923647315,80185.208,630.644211536016,604.374150286185,540.705712205673,700,12.1641224330162,12.8116046446122,14.2615573335491,10.9004034198264,12.715350009158
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,168028,1.0425923647315,80185.208,969.980032402159,605.822222068714,1257.29922656059,1110,17.9762755435962,29.9328971468181,13.5183110311959,15.512541027685,29.6356184239726
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,29988,1.0425923647315,80185.208,392.429037103448,600.812399396724,224.390513522145,277,8.08575600836344,5.25400758147198,13.5283461040871,11.2328408280047,5.24654925399476
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,104223,1.0425923647315,80185.208,761.958156080534,605.152734549124,779.867029839219,877,14.4131649027519,18.5257937802801,14.0605008749668,12.3949109372881,18.3624417088936
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,9702,1.0425923647315,80185.208,198.838084746332,588.309245006115,72.5969308453998,0,4.77870559861848,1.6272620459561,9.63843797492886,19.9227012190267,1.6626483347246
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,52479,1.0425923647315,80185.208,532.702950093935,603.418964341455,392.683398663754,545,10.4869196245325,9.27496458823958,14.2215176073805,10.2443994308343,9.22024794899367
FP02,0.17744770973679,86.2364206176247,fresh_produce,10,600,44982,1.0425923647315,80185.208,490.40067348241,602.838423893906,336.585770283217,471,9.76263934682685,7.93464558598371,14.1153759729832,10.1684403440318,7.89567563584693
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,39690,1.0425923647315,80185.208,458.189308902669,602.297259152759,296.987444367545,410,9.2112094459864,6.98853805497957,13.9832101021767,10.2857029006654,6.96068617893443
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,84931,1.0425923647315,80185.208,685.855663631043,604.752726990009,635.511227956159,778,13.1097092038055,15.0767562730745,14.2013119788041,11.4675891547307,14.9539022039967
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,37485,1.0425923647315,80185.208,444.083974430624,602.026920176245,280.488141902681,383,8.96976530332842,6.59432658372784,13.9085547546936,10.376787360362,6.571108184511
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,130074,1.0425923647315,80185.208,852.812077592695,605.503004986257,973.301709213001,985,15.96934175418,23.147453981336,13.840617668549,13.6616024513763,22.9298390378669
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,6174,1.0425923647315,80185.208,145.401373265412,578.018047707995,46.1980469016181,0,3.87050429076725,0.996523691953342,7.59632892905213,12.6780825939261,1.03954440312413
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,44982,1.0425923647315,80185.208,490.40067348241,602.838423893906,336.585770283217,471,9.76263934682685,7.93464558598371,14.1153759729832,10.1684403440318,7.89567563584693
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,52479,1.0425923647315,80185.208,532.702950093935,603.418964341455,392.683398663754,545,10.4869196245325,9.27496458823958,14.2215176073805,10.2443994308343,9.22024794899367
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,125685,1.0425923647315,80185.208,838.125215458255,605.453674436074,940.460240497225,968,15.7177772788071,22.3627854337969,13.87867466438,13.4498511722539,22.1543830662629
FP02,0.17744770973679,86.2364206176247,fresh_produce,5,600,112455,1.0425923647315,80185.208,792.09380886159,605.281718969102,841.464425708043,914,14.9293331001358,19.9975166062865,13.9922181240762,12.7970971529747,19.8168846875311
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,29988,1.0425923647315,80185.208,392.429037103448,600.812399396724,224.390513522145,276,8.08575600836344,5.25400758147198,13.5283461040871,11.269732421077,5.24654925399476
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,29988,1.0425923647315,80185.208,392.429037103448,600.812399396724,224.390513522145,276,8.08575600836344,5.25400758147198,13.5283461040871,11.269732421077,5.24654925399476
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,1323,1.0425923647315,80185.208,27.9372233968671,486.687757633224,9.89958147891816,0,1.91163208542392,0.129258455199545,2.37284166261991,2.71673198441273,0.184910007143564
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,95256,1.0425923647315,80185.208,727.627696591899,604.986919379787,712.769866482107,834,13.8251570006042,16.9226671305231,14.1305439733652,11.9501571573402,16.7781382765419
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,7938,1.0425923647315,80185.208,173.740248699541,584.278090266971,59.397488873509,0,4.351640762262,1.31189286895472,8.73365328246678,16.3003919064764,1.35107050917226
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,14994,1.0425923647315,80185.208,261.92694810068,594.788691052716,112.195256761072,0,5.8546814200419,2.57336957696024,11.4629579483417,30.7896291566776,2.59750843189307
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,37485,1.0425923647315,80185.208,444.083974430624,602.026920176245,280.488141902681,383,8.96976530332842,6.59432658372784,13.9085547546936,10.376787360362,6.571108184511
FP02,0.17744770973679,86.2364206176247,fresh_produce,3,600,114023,1.0425923647315,80185.208,797.697171160811,605.304179581808,853.197263016391,921,15.0253090776423,20.2778447636211,13.9789372343443,12.8700824777128,20.0939214891853
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,158760,1.0425923647315,80185.208,942.814029033675,605.758338936048,1187.94977747018,1082,17.5109559189398,28.2759575025728,13.5950408182946,15.0682050218784,27.9981316129924
FP02,0.17744770973679,86.2364206176247,fresh_produce,4,600,84014,1.0425923647315,80185.208,682.015962016915,604.729151041783,628.649613280295,773,13.0439462105376,14.9128143596333,14.2068569772646,11.4210633692353,14.7918853631918
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,55196,1.0425923647315,80185.208,547.218748928064,603.590568349645,413.013831678282,569,10.735474009744,9.76071178433524,14.2433604668698,10.3124775541229,9.7002891762067
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,78851,1.0425923647315,80185.208,659.961498596753,604.58620203552,590.016552678893,742,12.6662218048203,13.9897695405527,14.235048301867,11.1907316373421,13.8796795246786
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,39690,1.0425923647315,80185.208,458.189308902669,602.297259152759,296.987444367545,410,9.2112094459864,6.98853805497957,13.9832101021767,10.2857029006654,6.96068617893443
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,167580,1.0425923647315,80185.208,968.685792043696,605.819296392475,1253.94698732963,1108,17.954106822316,29.8528033875797,13.5219821434214,15.5016014328747,29.5564649795933
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,317520,1.0425923647315,80185.208,1328.53304899579,606.337765502377,2375.89955494036,1420,24.1177471423438,56.659183432697,12.5194272738517,22.3963717203128,56.0481429369004
FP02,0.17744770973679,86.2364206176247,fresh_produce,12,600,92610,1.0425923647315,80185.208,717.166094313859,604.931868181038,692.970703524271,820,13.6459744526025,16.449613365021,14.1499192778127,11.8286277807007,16.3106390304723
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,87318,1.0425923647315,80185.208,695.746703360547,604.81177968869,653.372377608598,791,13.2791151800421,15.5035058340168,14.1862277806001,11.5856464049186,15.3756407462783
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,16800,1.0425923647315,80185.208,280.594901015935,596.076945605404,125.708971160865,5,6.17350764608306,2.89624754389023,11.8853708977046,32.2756241613439,2.91656839476274
FP02,0.17744770973679,86.2364206176247,fresh_produce,2,600,79380,1.0425923647315,80185.208,662.256426218332,604.601701408863,593.974888735089,745,12.7055263753712,14.0843445375106,14.2324213938009,11.21823716682,13.9731439439615
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,25200,1.0425923647315,80185.208,355.676702461569,599.661636339351,188.563456741298,194,7.45701433424379,4.39800552961109,13.1324431996749,12.8302921037825,4.40062043114862
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,8401,1.0425923647315,80185.208,180.597563518027,585.496081848816,62.8619682572876,0,4.46824946028894,1.39466833888196,8.99085081784078,17.2511454278544,1.43284719276118
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,151219,1.0425923647315,80185.208,920.070532380276,605.7005897038,1131.52291130803,1058,17.1213886564707,26.9277721489631,13.6586010023735,14.7048776925648,26.6657743694911
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,134946,1.0425923647315,80185.208,868.804712848554,605.554011909497,1009.75731084965,1003,16.2432730740491,24.0184736130541,13.7983757278464,13.8999150379323,23.7906323474077
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,47628,1.0425923647315,80185.208,505.737928389473,603.064100928212,356.384933241054,498,10.0252248981513,8.40769935148578,14.1618352710371,10.18339673008,8.36317130970063
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,47628,1.0425923647315,80185.208,505.737928389473,603.064100928212,356.384933241054,498,10.0252248981513,8.40769935148578,14.1618352710371,10.18339673008,8.36317130970063
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,39690,1.0425923647315,80185.208,458.189308902669,602.297259152759,296.987444367545,410,9.2112094459864,6.98853805497957,13.9832101021767,10.2857029006654,6.96068617893443
FP02,0.17744770973679,86.2364206176247,fresh_produce,8,600,71442,1.0425923647315,80185.208,626.901247636946,604.345071366112,534.577399861581,694,12.1000203383515,12.6651832410044,14.2639222085477,10.8741968519267,12.5706481125978
FP02,0.17744770973679,86.2364206176247,fresh_produce,6,600,87318,1.0425923647315,80185.208,695.746703360547,604.81177968869,653.372377608598,791,13.2791151800421,15.5035058340168,14.1862277806001,11.5856464049186,15.3756407462783
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,39690,1.0425923647315,80185.208,458.189308902669,602.297259152759,296.987444367545,410,9.2112094459864,6.98853805497957,13.9832101021767,10.2857029006654,6.96068617893443
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,74970,1.0425923647315,80185.208,642.863988678951,604.465820322052,560.976283805362,717,12.3734009042594,13.2959215950072,14.2521679572819,11.0291649153953,13.1939794535619
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,95256,1.0425923647315,80185.208,727.627696591899,604.986919379787,712.769866482107,834,13.8251570006042,16.9226671305231,14.1305439733652,11.9501571573402,16.7781382765419
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,56007,1.0425923647315,80185.208,551.476356457274,603.638575665157,419.082282607535,576,10.8083789148692,9.90570294224234,14.2485312087087,10.3341592830745,9.84357722126134
FP02,0.17744770973679,86.2364206176247,fresh_produce,5,600,84672,1.0425923647315,80185.208,684.773449034516,604.74611975769,633.573214650762,776,13.0911739713292,15.0304520685148,14.2028928656278,11.4637948271814,14.9081417211667
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,58653,1.0425923647315,80185.208,565.140237204957,603.786006280325,438.881445565372,599,11.04235666583,10.3787567077444,14.2615958158663,10.396769703704,10.3110745376035
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,158760,1.0425923647315,80185.208,942.814029033675,605.758338936048,1187.94977747018,1082,17.5109559189398,28.2759575025728,13.5950408182946,15.0682050218784,27.9981316129924
FP02,0.17744770973679,86.2364206176247,fresh_produce,3,600,17640,1.0425923647315,80185.208,288.9072863674,596.587285745575,131.994419718909,27,6.31551993861217,3.04642334246231,12.0576827109776,26.2517641513019,3.06497031448489
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,168028,1.0425923647315,80185.208,969.980032402159,605.822222068714,1257.29922656059,1110,17.9762755435962,29.9328971468181,13.5183110311959,15.512541027685,29.6356184239726
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,39690,1.0425923647315,80185.208,458.189308902669,602.297259152759,296.987444367545,410,9.2112094459864,6.98853805497957,13.9832101021767,10.2857029006654,6.96068617893443
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,2646,1.0425923647315,80185.208,70.7329348118867,542.295910902425,19.7991629578363,0,2.61374220591071,0.365785337950581,4.22886558519886,5.43346396882545,0.417075170411786
FP02,0.17744770973679,86.2364206176247,fresh_produce,1,600,5292,1.0425923647315,80185.208,129.569764396746,573.38210180744,39.5983259156726,0,3.60240300270437,0.838839103452651,6.91478908268694,10.8669279376509,0.883817191462527
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,50408,1.0425923647315,80185.208,521.36330280637,603.275786858686,377.186774897435,525,10.2927576164769,8.90470973247435,14.1996155033616,10.2199551274296,8.85434265779016
FP02,0.17744770973679,86.2364206176247,fresh_produce,20,600,7938,1.0425923647315,80185.208,173.740248699541,584.278090266971,59.397488873509,0,4.351640762262,1.31189286895472,8.73365328246678,16.3003919064764,1.35107050917226
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,15876,1.0425923647315,80185.208,271.187313744809,595.453989778919,118.794977747018,0,6.01281808533411,2.73105416546093,11.6787627465599,32.6007838129527,2.75332762411533
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,23814,1.0425923647315,80185.208,344.343601860698,599.242890347021,178.192466620527,167,7.26318333908201,4.15021546196715,12.9850385767594,13.6696364463515,4.15574812690261
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,23814,1.0425923647315,80185.208,344.343601860698,599.242890347021,178.192466620527,167,7.26318333908201,4.15021546196715,12.9850385767594,13.6696364463515,4.15574812690261
FP02,0.17744770973679,86.2364206176247,fresh_produce,0,600,111132,1.0425923647315,80185.208,787.333021418641,605.262275728596,831.564844229125,909,14.8477891447466,19.7609897235355,14.0033673895618,12.720715333337,19.5831348963633
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,201600,0.670713984716529,79215.3846153846,1025.84955876156,602.657385724503,1526.97611186638,955,17.8803935598554,32.1858572379054,11.4442906086764,19.3591147094038,32.0329613534597
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,76800,0.670713984716529,79215.3846153846,639.191364464526,601.193292977248,581.705185472907,671,11.3923279034572,12.2018025946686,12.617123141429,10.8052602499364,12.1755923160037
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,210000,0.670713984716529,79215.3846153846,1046.32918224743,602.693484924312,1590.60011652748,967,18.2240123633724,33.5309378388925,11.38669468739,19.892319782342,33.3695160915539
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,97400,0.670713984716529,79215.3846153846,718.992832500305,601.692968882405,737.735482617984,741,12.7314566729058,15.5004526399465,12.3775361487671,12.317749900818,15.4533267580289
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,213400,0.670713984716529,79215.3846153846,1054.4934390246,602.707289317412,1616.35268984269,971,18.3609962066333,34.0753752250063,11.3639484844271,20.1235504836358,33.9105025467398
FP03,0.156794208285415,45.9658415406013,fresh_produce,2,600,34800,0.670713984716529,79215.3846153846,428.70804405188,598.352524016849,263.585162167411,438,7.86028698189559,5.47639958973316,12.9493990433919,7.68392454876189,5.49286376664539
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,494,8.58592983241106,6.62932581915067,12.9544074572486,8.17742527022572,6.63846751644411
FP03,0.156794208285415,45.9658415406013,fresh_produce,2,600,99000,0.670713984716529,79215.3846153846,724.793645337546,601.723093571609,749.85434064867,745,12.8287974950224,15.7566584687059,12.3595285039728,12.4479235924971,15.7079082208225
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,141000,0.670713984716529,79215.3846153846,862.12277378839,602.269693387047,1067.97436395417,849,15.1331967236032,22.4820614736414,11.9303642969617,15.391597459444,22.3906757419797
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,494,8.58592983241106,6.62932581915067,12.9544074572486,8.17742527022572,6.63846751644411
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,201600,0.670713984716529,79215.3846153846,1025.84955876156,602.657385724503,1526.97611186638,955,17.8803935598554,32.1858572379054,11.4442906086764,19.3591147094038,32.0329613534597
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,23250,0.670713984716529,79215.3846153846,347.750947928988,595.787533603365,176.1021557584,321,6.50202323444988,3.62691376337591,12.7030060187141,7.06151477941655,3.65514405757664
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,105600,0.670713984716529,79215.3846153846,748.205895551993,601.837727007024,799.844630025248,764,13.221665993938,16.8135075123387,12.2864654419815,12.9219632192227,16.7580569175799
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,44270,0.670713984716529,79215.3846153846,484.74861455229,599.461574231223,335.313653136531,509,8.80064387499834,6.99281783870313,12.9449664079024,8.35274260039418,6.99965194269489
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,494,8.58592983241106,6.62932581915067,12.9544074572486,8.17742527022572,6.63846751644411
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,75600,0.670713984716529,79215.3846153846,634.206743004662,601.155814613635,572.616041949893,666,11.3086813756174,12.009648223099,12.6313030522714,10.7220910284923,11.984656470819
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,499200,0.670713984716529,79215.3846153846,1585.9524076328,603.195701807801,3781.0837055739,1221,27.2773206785315,79.8401413871624,10.1318786954832,36.5833594453897,79.3851988063195
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,201600,0.670713984716529,79215.3846153846,1025.84955876156,602.657385724503,1526.97611186638,955,17.8803935598554,32.1858572379054,11.4442906086764,19.3591147094038,32.0329613534597
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42100,0.670713984716529,79215.3846153846,472.524424419276,599.251296374462,318.877451932414,494,8.59551776647354,6.64533868344813,12.9540783363684,8.19712706097941,6.65437871612713
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,23250,0.670713984716529,79215.3846153846,347.750947928988,595.787533603365,176.1021557584,321,6.50202323444988,3.62691376337591,12.7030060187141,7.06151477941655,3.65514405757664
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,494,8.58592983241106,6.62932581915067,12.9544074572486,8.17742527022572,6.63846751644411
FP03,0.156794208285415,45.9658415406013,fresh_produce,10,600,36300,0.670713984716529,79215.3846153846,438.087084585954,598.566547679988,274.946591571179,451,8.01766179887981,5.71659255419514,12.9560513017184,7.77440236475424,5.73153071864582
FP03,0.156794208285415,45.9658415406013,fresh_produce,1,600,201600,0.670713984716529,79215.3846153846,1025.84955876156,602.657385724503,1526.97611186638,955,17.8803935598554,32.1858572379054,11.4442906086764,19.3591147094038,32.0329613534597
FP03,0.156794208285415,45.9658415406013,fresh_produce,9,600,117100,0.670713984716529,79215.3846153846,787.195489902519,602.006646626768,886.9489221208,795,13.875922448554,18.6549869065472,12.1641234583447,13.7261585453509,18.5878619854594
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,494,8.58592983241106,6.62932581915067,12.9544074572486,8.17742527022572,6.63846751644411
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,44000,0.670713984716529,79215.3846153846,483.245408839833,599.436535250086,333.268595843853,507,8.7754194519782,6.94958310509998,12.9462929170349,8.33632740061662,6.95669166025305
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,494,8.58592983241106,6.62932581915067,12.9544074572486,8.17742527022572,6.63846751644411
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,41000,0.670713984716529,79215.3846153846,466.198615567292,599.136244243401,310.545737036318,486,8.48936943390042,6.46919717617601,12.9572119261936,8.12098475985462,6.4793555662656
FP03,0.156794208285415,45.9658415406013,fresh_produce,0,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,493,8.58592983241106,6.62932581915067,12.9544074572486,8.19517409823205,6.63846751644411
FP03,0.156794208285415,45.9658415406013,fresh_produce,3,600,42000,0.670713984716529,79215.3846153846,471.953042235356,599.241084926914,318.120023305496,493,8.58592983241106,6.62932581915067,12.9544074572486,8.19517409823205,6.63846751644411
