data_type,group_id,k,n,N
cut_flowers,CF04,2,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,0,520,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,408,
cut_flowers,CF06,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF05,1,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF06,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF08,2,340,
cut_flowers,CF07,3,340,
cut_flowers,CF05,5,600,
cut_flowers,CF05,2,600,
cut_flowers,CF07,0,340,
cut_flowers,CF08,0,340,
cut_flowers,CF06,5,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,5,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,8,600,
cut_flowers,CF04,3,400,
cut_flowers,CF05,6,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF08,0,450,
cut_flowers,CF06,2,600,
cut_flowers,CF04,0,400,
cut_flowers,CF11,0,285,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,469,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,208,
cut_flowers,CF09,0,184,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,1,600,
cut_flowers,CF04,5,640,
cut_flowers,CF04,0,320,
cut_flowers,CF04,0,588,
cut_flowers,CF05,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,5,600,
cut_flowers,CF04,13,560,
cut_flowers,CF04,13,600,
cut_flowers,CF04,13,220,
cut_flowers,CF06,13,600,
cut_flowers,CF06,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF08,3,340,
cut_flowers,CF07,0,340,
cut_flowers,CF04,3,600,
cut_flowers,CF06,1,600,
cut_flowers,CF08,1,525,
cut_flowers,CF04,2,600,
cut_flowers,CF04,1,100,
cut_flowers,CF05,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF05,3,600,
cut_flowers,CF05,0,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF08,0,400,
cut_flowers,CF04,0,100,
cut_flowers,CF06,1,600,
cut_flowers,CF08,0,525,
cut_flowers,CF04,4,600,
cut_flowers,CF04,2,400,
cut_flowers,CF04,4,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF07,5,340,
cut_flowers,CF08,10,340,
cut_flowers,CF06,152,600,
cut_flowers,CF11,0,215,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF07,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,0,450,
cut_flowers,CF06,1,600,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,260,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF05,13,600,
cut_flowers,CF04,6,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,11,600,
cut_flowers,CF10,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,13,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,100,
cut_flowers,CF05,0,600,
cut_flowers,CF07,0,340,
cut_flowers,CF08,0,340,
cut_flowers,CF04,4,600,
cut_flowers,CF04,4,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,560,
cut_flowers,CF06,10,600,
cut_flowers,CF04,0,270,
cut_flowers,CF05,5,600,
cut_flowers,CF05,100,400,
cut_flowers,CF05,5,600,
cut_flowers,CF04,50,600,
cut_flowers,CF06,50,600,
cut_flowers,CF08,50,600,
cut_flowers,CF06,0,600,
cut_flowers,CF08,1,350,
cut_flowers,CF04,1,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,2,600,
cut_flowers,CF06,2,600,
cut_flowers,CF07,0,340,
cut_flowers,CF08,0,340,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,4,600,
cut_flowers,CF11,0,305,
cut_flowers,CF10,0,600,
cut_flowers,CF12,50,600,
cut_flowers,CF13,2,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,1,600,
cut_flowers,CF03,4,600,
cut_flowers,CF09,0,491,
cut_flowers,CF04,1,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,500,
cut_flowers,CF07,30,800,
cut_flowers,CF04,0,750,
cut_flowers,CF08,2,600,
cut_flowers,CF04,0,588,
cut_flowers,CF04,0,320,
cut_flowers,CF04,2,600,
cut_flowers,CF05,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF09,0,598,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,272,
cut_flowers,CF12,100,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,50,600,
cut_flowers,CF02,0,600,
cut_flowers,CF05,13,600,
cut_flowers,CF05,1,600,
cut_flowers,CF04,0,560,
cut_flowers,CF04,1,318,
cut_flowers,CF04,2,76,
cut_flowers,CF04,13,200,
cut_flowers,CF04,14,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,3,600,
cut_flowers,CF06,1,600,
cut_flowers,CF04,3,600,
cut_flowers,CF07,0,340,
cut_flowers,CF08,0,340,
cut_flowers,CF05,5,600,
cut_flowers,CF05,3,600,
cut_flowers,CF04,5,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,5,600,
cut_flowers,CF06,4,600,
cut_flowers,CF07,3,340,
cut_flowers,CF08,4,340,
cut_flowers,CF04,2,600,
cut_flowers,CF04,5,600,
cut_flowers,CF06,0,600,
cut_flowers,CF08,0,525,
cut_flowers,CF04,5,600,
cut_flowers,CF04,5,440,
cut_flowers,CF04,0,500,
cut_flowers,CF07,3,600,
cut_flowers,CF04,4,600,
cut_flowers,CF06,5,600,
cut_flowers,CF04,3,600,
cut_flowers,CF05,5,600,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,100,
cut_flowers,CF01,0,600,
cut_flowers,CF09,2,600,
cut_flowers,CF02,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF04,4,498,
cut_flowers,CF04,3,320,
cut_flowers,CF04,4,600,
cut_flowers,CF05,1,600,
cut_flowers,CF09,0,362,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,165,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,15,600,
cut_flowers,CF05,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,0,498,
cut_flowers,CF06,0,125,
cut_flowers,CF04,4,600,
cut_flowers,CF04,0,140,
cut_flowers,CF05,2,600,
cut_flowers,CF05,10,600,
cut_flowers,CF06,5,600,
cut_flowers,CF04,4,600,
cut_flowers,CF04,1,600,
cut_flowers,CF08,0,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,6,600,
cut_flowers,CF07,4,200,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF05,1,600,
cut_flowers,CF06,4,600,
cut_flowers,CF04,4,600,
cut_flowers,CF08,6,600,
cut_flowers,CF04,6,320,
cut_flowers,CF04,3,600,
cut_flowers,CF04,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,150,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,760,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF11,0,195,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,1,600,
cut_flowers,CF09,1,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,5,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,1,300,
cut_flowers,CF04,1,276,
cut_flowers,CF05,6,600,
cut_flowers,CF06,1,125,
cut_flowers,CF04,1,600,
cut_flowers,CF04,0,240,
cut_flowers,CF05,2,600,
cut_flowers,CF05,5,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,10,600,
cut_flowers,CF06,0,500,
cut_flowers,CF08,0,600,
cut_flowers,CF04,5,600,
cut_flowers,CF07,5,600,
cut_flowers,CF08,5,450,
cut_flowers,CF04,0,500,
cut_flowers,CF06,4,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,5,600,
cut_flowers,CF11,0,240,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,290,
cut_flowers,CF09,0,184,
cut_flowers,CF09,0,76,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF06,0,600,
cut_flowers,CF08,1,525,
cut_flowers,CF04,0,400,
cut_flowers,CF04,1,600,
cut_flowers,CF05,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,3,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,1,600,
cut_flowers,CF06,0,125,
cut_flowers,CF04,1,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,5,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,5,600,
cut_flowers,CF04,0,600,
cut_flowers,CF06,3,500,
cut_flowers,CF04,3,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,0,600,
cut_flowers,CF06,3,600,
cut_flowers,CF06,10,600,
cut_flowers,CF08,0,600,
cut_flowers,CF04,20,600,
cut_flowers,CF04,2,400,
cut_flowers,CF05,10,600,
cut_flowers,CF04,2,600,
cut_flowers,CF07,2,600,
cut_flowers,CF08,1,450,
cut_flowers,CF06,1,600,
cut_flowers,CF11,0,293,
cut_flowers,CF10,0,600,
cut_flowers,CF12,2,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,160,
cut_flowers,CF04,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF09,0,332,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,340,
cut_flowers,CF09,1,269,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF06,1,125,
cut_flowers,CF04,1,600,
cut_flowers,CF04,2,200,
cut_flowers,CF05,10,600,
cut_flowers,CF05,0,600,
cut_flowers,CF05,2,600,
cut_flowers,CF05,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,20,600,
cut_flowers,CF08,0,525,
cut_flowers,CF06,0,600,
cut_flowers,CF05,5,600,
cut_flowers,CF11,0,385,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,583,
cut_flowers,CF06,7,600,
cut_flowers,CF04,6,600,
cut_flowers,CF04,4,600,
cut_flowers,CF07,2,200,
cut_flowers,CF08,3,450,
cut_flowers,CF06,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF09,0,390,
cut_flowers,CF11,0,315,
cut_flowers,CF12,0,600,
cut_flowers,CF01,10,600,
cut_flowers,CF02,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,320,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,400,
cut_flowers,CF10,0,600,
cut_flowers,CF05,15,600,
cut_flowers,CF06,3,125,
cut_flowers,CF04,3,560,
cut_flowers,CF05,0,600,
cut_flowers,CF05,0,600,
cut_flowers,CF05,0,600,
cut_flowers,CF04,20,600,
cut_flowers,CF04,15,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,3,600,
cut_flowers,CF05,3,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,6,600,
cut_flowers,CF04,0,600,
cut_flowers,CF07,10,600,
cut_flowers,CF08,0,450,
cut_flowers,CF04,10,600,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,265,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF11,0,435,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,560,
cut_flowers,CF04,1,600,
cut_flowers,CF10,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,1,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,0,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,3,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF08,0,200,
cut_flowers,CF04,0,400,
cut_flowers,CF04,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,7,600,
cut_flowers,CF04,8,600,
cut_flowers,CF04,7,600,
cut_flowers,CF05,1,600,
cut_flowers,CF04,4,600,
cut_flowers,CF07,4,600,
cut_flowers,CF04,0,450,
cut_flowers,CF08,3,450,
cut_flowers,CF04,5,600,
cut_flowers,CF11,0,310,
cut_flowers,CF10,0,600,
cut_flowers,CF12,1,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,1,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF10,0,270,
cut_flowers,CF11,0,350,
cut_flowers,CF09,0,446,
cut_flowers,CF01,1,600,
cut_flowers,CF13,1,600,
cut_flowers,CF02,2,600,
cut_flowers,CF12,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,1,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,0,272,
cut_flowers,CF04,0,600,
cut_flowers,CF04,3,160,
cut_flowers,CF04,0,498,
cut_flowers,CF05,5,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,4,600,
cut_flowers,CF04,0,600,
cut_flowers,CF06,2,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,0,600,
cut_flowers,CF11,0,380,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,1,600,
cut_flowers,CF01,1,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF04,0,400,
cut_flowers,CF04,5,600,
cut_flowers,CF07,5,600,
cut_flowers,CF08,5,450,
cut_flowers,CF11,0,375,
cut_flowers,CF09,0,415,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF04,4,400,
cut_flowers,CF04,3,500,
cut_flowers,CF04,3,600,
cut_flowers,CF05,5,600,
cut_flowers,CF05,15,600,
cut_flowers,CF04,5,340,
cut_flowers,CF04,5,600,
cut_flowers,CF04,0,498,
cut_flowers,CF04,3,160,
cut_flowers,CF05,3,600,
cut_flowers,CF05,2,600,
cut_flowers,CF05,10,600,
cut_flowers,CF06,5,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF05,10,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,15,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,5,300,
cut_flowers,CF08,5,450,
cut_flowers,CF06,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,195,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,1,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,3,600,
cut_flowers,CF04,6,516,
cut_flowers,CF04,0,498,
cut_flowers,CF04,0,600,
cut_flowers,CF04,5,560,
cut_flowers,CF05,4,600,
cut_flowers,CF05,10,600,
cut_flowers,CF05,6,600,
cut_flowers,CF06,1,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,200,600,
cut_flowers,CF04,200,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,1,600,
cut_flowers,CF05,0,600,
cut_flowers,CF11,0,420,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,1,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,2,450,
cut_flowers,CF06,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF10,0,600,
cut_flowers,CF09,0,572,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,600,
cut_flowers,CF09,0,144,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,5,600,
cut_flowers,CF05,3,600,
cut_flowers,CF04,5,100,
cut_flowers,CF04,2,560,
cut_flowers,CF04,3,450,
cut_flowers,CF04,1,600,
cut_flowers,CF05,0,600,
cut_flowers,CF05,5,600,
cut_flowers,CF04,50,600,
cut_flowers,CF06,50,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,13,600,
cut_flowers,CF04,13,600,
cut_flowers,CF04,13,600,
cut_flowers,CF04,13,600,
cut_flowers,CF04,13,600,
cut_flowers,CF05,1,600,
cut_flowers,CF04,13,500,
cut_flowers,CF07,13,200,
cut_flowers,CF04,14,400,
cut_flowers,CF04,14,600,
cut_flowers,CF10,0,600,
cut_flowers,CF09,5,224,
cut_flowers,CF02,0,600,
cut_flowers,CF12,5,600,
cut_flowers,CF01,0,600,
cut_flowers,CF13,5,600,
cut_flowers,CF09,0,336,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,5,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,2,600,
cut_flowers,CF05,1,600,
cut_flowers,CF05,3,600,
cut_flowers,CF04,8,400,
cut_flowers,CF04,2,520,
cut_flowers,CF04,0,450,
cut_flowers,CF04,0,300,
cut_flowers,CF05,0,600,
cut_flowers,CF06,6,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,1,600,
cut_flowers,CF05,13,600,
cut_flowers,CF05,10,300,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF09,0,417,
cut_flowers,CF12,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF06,2,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,500,
cut_flowers,CF10,0,600,
cut_flowers,CF05,2,600,
cut_flowers,CF05,7,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,1,200,
cut_flowers,CF04,0,270,
cut_flowers,CF05,4,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,200,600,
cut_flowers,CF04,200,600,
cut_flowers,CF06,200,600,
cut_flowers,CF04,200,600,
cut_flowers,CF08,200,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,200,500,
cut_flowers,CF05,0,600,
cut_flowers,CF08,0,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,45,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF12,1,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,2,600,
cut_flowers,CF06,1,600,
cut_flowers,CF04,10,600,
cut_flowers,CF08,10,200,
cut_flowers,CF04,10,600,
cut_flowers,CF04,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF06,2,600,
cut_flowers,CF04,2,600,
cut_flowers,CF05,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,2,480,
cut_flowers,CF04,0,180,
cut_flowers,CF04,2,600,
cut_flowers,CF05,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,3,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF06,5,600,
cut_flowers,CF04,0,600,
cut_flowers,CF05,5,600,
cut_flowers,CF05,0,600,
germplasm,GP13,0,100,
germplasm,GP01,0,28,
germplasm,GP01,0,50,
germplasm,GP12,0,50,
germplasm,GP11,7,480,
germplasm,GP12,0,50,
germplasm,GP01,0,357,
germplasm,GP08,0,42,
germplasm,GP08,0,333,
germplasm,GP03,0,80,
germplasm,GP03,4,42,
germplasm,GP13,0,42,
germplasm,GP05,0,50,
germplasm,GP08,0,100,
germplasm,GP12,0,100,
germplasm,GP13,0,100,
germplasm,GP12,0,110,
germplasm,GP13,9,50,
germplasm,GP08,0,100,
germplasm,GP08,0,50,
germplasm,GP12,0,50,
germplasm,GP01,0,50,
germplasm,GP05,0,50,
germplasm,GP13,0,50,
germplasm,GP11,0,800,
germplasm,GP03,0,50,
germplasm,GP03,0,50,
germplasm,GP03,0,50,
germplasm,GP03,0,50,
germplasm,GP13,5,250,
germplasm,GP08,9,100,
germplasm,GP01,11,200,
germplasm,GP03,0,302,
germplasm,GP08,0,100,
germplasm,GP12,0,200,
germplasm,GP12,0,200,
germplasm,GP13,0,50,
germplasm,GP12,0,300,
germplasm,GP01,0,210,
germplasm,GP01,0,21,
germplasm,GP03,0,21,
germplasm,GP03,0,21,
germplasm,GP03,0,63,
germplasm,GP03,0,126,
germplasm,GP03,0,21,
germplasm,GP05,4,336,
germplasm,GP03,2,40,
germplasm,GP08,2,34,
germplasm,GP08,0,63,
germplasm,GP08,0,42,
germplasm,GP12,0,42,
germplasm,GP13,0,103,
germplasm,GP13,0,42,
germplasm,GP06,1,905,
germplasm,GP06,0,154,
germplasm,GP06,0,62,
germplasm,GP11,2,35,
germplasm,GP11,2,72,
germplasm,GP06,0,174,
germplasm,GP01,0,51,
germplasm,GP03,0,50,
germplasm,GP03,0,120,
germplasm,GP05,0,250,
germplasm,GP05,0,50,
germplasm,GP12,0,187,
germplasm,GP13,0,50,
germplasm,GP13,0,50,
germplasm,GP03,0,100,
germplasm,GP12,14,200,
germplasm,GP03,155,200,
germplasm,GP03,2,50,
germplasm,GP01,0,200,
germplasm,GP01,0,200,
germplasm,GP03,4,50,
germplasm,GP08,0,100,
germplasm,GP05,0,50,
germplasm,GP12,0,50,
germplasm,GP13,2,50,
germplasm,GP01,1,50,
germplasm,GP11,1,160,
germplasm,GP06,0,520,
germplasm,GP06,0,32,
germplasm,GP06,3,290,
germplasm,GP01,0,200,
germplasm,GP01,0,100,
germplasm,GP01,2,500,
germplasm,GP01,0,100,
germplasm,GP01,0,50,
germplasm,GP03,0,150,
germplasm,GP05,2,50,
germplasm,GP03,0,100,
germplasm,GP03,0,100,
germplasm,GP03,0,100,
germplasm,GP03,0,100,
germplasm,GP03,0,100,
germplasm,GP12,0,50,
germplasm,GP01,0,420,
germplasm,GP01,0,336,
germplasm,GP03,0,200,
germplasm,GP03,0,210,
germplasm,GP03,0,210,
germplasm,GP03,0,315,
germplasm,GP08,2,185,
germplasm,GP08,6,630,
germplasm,GP11,0,120,
germplasm,GP12,5,450,
germplasm,GP03,1,50,
germplasm,GP12,0,100,
germplasm,GP06,0,350,
germplasm,GP01,1,525,
germplasm,GP03,0,52,
germplasm,GP01,0,52,
germplasm,GP03,0,52,
germplasm,GP01,0,52,
germplasm,GP03,2,315,
germplasm,GP03,0,157,
germplasm,GP08,0,105,
germplasm,GP08,2,52,
germplasm,GP08,2,52,
germplasm,GP08,3,105,
germplasm,GP03,12,120,
germplasm,GP03,0,67,
germplasm,GP12,0,105,
germplasm,GP13,0,105,
germplasm,GP13,0,105,
germplasm,GP13,1,105,
germplasm,GP13,0,52,
germplasm,GP05,20,210,
germplasm,GP05,0,210,
germplasm,GP05,0,105,
germplasm,GP11,1,840,
germplasm,GP06,0,200,
germplasm,GP06,0,330,
germplasm,GP12,0,300,
germplasm,GP03,3,300,
germplasm,GP05,0,150,
germplasm,GP08,2,100,
germplasm,GP12,0,200,
germplasm,GP12,0,200,
germplasm,GP13,0,50,
germplasm,GP01,0,50,
germplasm,GP01,1,100,
germplasm,GP01,0,100,
germplasm,GP08,1,100,
germplasm,GP13,0,50,
germplasm,GP08,1,100,
germplasm,GP13,0,100,
germplasm,GP05,0,50,
germplasm,GP05,0,50,
germplasm,GP12,0,50,
germplasm,GP08,0,42,
germplasm,GP13,0,50,
germplasm,GP01,0,50,
germplasm,GP06,0,302,
germplasm,GP03,0,50,
germplasm,GP03,0,50,
germplasm,GP03,0,50,
germplasm,GP08,0,50,
germplasm,GP06,0,108,
germplasm,GP06,0,36,
germplasm,GP11,2,920,
germplasm,GP11,1,240,
germplasm,GP05,5,50,
germplasm,GP13,0,296,
germplasm,GP01,0,100,
germplasm,GP12,0,50,
germplasm,GP11,0,186,
germplasm,GP01,0,51,
germplasm,GP12,0,400,
germplasm,GP12,0,400,
